"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_D21604g",26466.2431131414,-0.478032032015284,0.151912975690546,-3.14674918217031,0.00165096517889162,0.00665496201872264
"YALI0_D21670g",1773.42637097219,-0.622509500604605,0.181344378907306,-3.43274770552882,0.000597497809571379,0.00282559718325236
"YALI0_D21684g",4920.69852967968,-0.348669465410095,0.14750198892411,-2.36382890802568,0.0180871634423108,0.0486442695914728
"YALI0_D21747g",3338.61622800458,-0.496180563140956,0.153809105146541,-3.22595052268343,0.00125555059676395,0.00532410058940856
"YALI0_D21802g",5591.69849100499,0.902184517530099,0.161566632317553,5.58397798226611,2.35078479630661e-08,3.882808448924e-07
"YALI0_D21846g",6331.354255789,-0.668557772972647,0.147172267991632,-4.54268852478823,5.55412870042287e-06,5.12432691543102e-05
"YALI0_D21890g",3519.5824642162,-1.08552151261404,0.366952179832161,-2.95820974032787,0.00309431503696163,0.0114008168826464
"YALI0_D21978g",7671.47410242297,0.822776975343983,0.170200701463177,4.83415736992125,1.33710783006216e-06,1.46046681051305e-05
"YALI0_D22000g",138.653472365932,-1.49401125894992,0.398064898556212,-3.75318513229557,0.00017460180727857,0.00099696748641693
"YALI0_D22066g",7335.68607579989,0.585705053019109,0.147783994860468,3.96325091612329,7.39360004300358e-05,0.000474142608818374
"YALI0_D22110g",10083.2629062727,2.04536027031981,0.369995531090437,5.52806749933384,3.23777484391213e-08,5.23298597684319e-07
"YALI0_D22286g",6637.28265329666,-0.65777359535644,0.172090226790665,-3.82226002965626,0.000132234140108556,0.00079037034140789
"YALI0_D22352g",23314.3333177159,-1.99008991295768,0.283032083930994,-7.03132268722893,2.04584737509505e-12,8.65904901508981e-11
"YALI0_D22396g",17232.7042208888,-1.73062426871663,0.279367682729286,-6.19479050622201,5.83626032308919e-10,1.45841900029373e-08
"YALI0_D22484g",28640.0028859813,0.995627605799288,0.116272708357321,8.5628658682276,1.100959920128e-17,1.06510008272955e-15
"YALI0_D22506g",3526.36211486579,-0.662431187104298,0.121714095596036,-5.44251825444178,5.25325752589637e-08,8.10365830646246e-07
"YALI0_D22550g",24.7312440929419,-2.35757576213471,0.798433432577857,-2.95275180865478,0.00314955077247077,0.0115917162125935
"YALI0_D22594g",24157.0927347988,-0.369349822574435,0.117618164921959,-3.14024473022091,0.00168806751308465,0.00677628523924676
"YALI0_D22660g",19502.0709204828,0.496987067021554,0.207333334879187,2.39704371374312,0.0165279517801648,0.0452702542802358
"YALI0_D22869g",6685.2198159591,0.689421494581046,0.134206619000896,5.13701559366786,2.79135802008668e-07,3.65478027393222e-06
"YALI0_D22891g",180444.174429867,0.610166502394873,0.197320216050779,3.09226552963965,0.00198635084090921,0.00778897967263299
"YALI0_D22905r|SNR14",785.203810641838,-0.768814646122734,0.161541873393873,-4.75922824200635,1.94334583209702e-06,2.03091635416065e-05
"YALI0_D23067g",27290.398365046,1.2668454182528,0.149971702731646,8.44722967851912,2.98296521941328e-17,2.65797900866667e-15
"YALI0_D23089r",3.9697351560576,-4.9574639645061,1.83438147094723,-2.7025261882667,0.00688147632454834,0.0221700084062043
"YALI0_D23309g",4264.88249776801,0.832565055761816,0.325679864203878,2.5563909448225,0.0105764217707507,0.031524440242748
"YALI0_D23386g",214.932606638224,-1.27189808761841,0.247985897494627,-5.12891297637588,2.91420009559355e-07,3.79518520141529e-06
"YALI0_D23397g",36006.6351741776,1.63690038771887,0.264536174269187,6.18781303631156,6.10046203420518e-10,1.51883562116314e-08
"YALI0_D23573g",8663.68038814826,-0.608265507397529,0.175073918858821,-3.47433536281343,0.000512120529094995,0.00247897085277435
"YALI0_D23683g",99289.6489573851,0.550165420640466,0.164135403492652,3.35189976649428,0.000802590710702044,0.00362342952858283
"YALI0_D23727g",35888.9969940362,0.529823138830267,0.134921375789045,3.92690287755934,8.60467062583004e-05,0.000543571170504861
"YALI0_D23815g",1906.68329748582,2.59346356273974,0.288348265511773,8.99420552482514,2.37946899285074e-19,2.87745786064022e-17
"YALI0_D23881g",24055.9711023852,0.696969178903315,0.193143281297325,3.60856030933014,0.000307900942436512,0.00159135980293261
"YALI0_D23903g",4976.74994025972,-0.697331961611007,0.22910895304448,-3.04366962680687,0.00233711642475417,0.0090028170810212
"YALI0_D23925g",17779.1959141169,0.560279165155541,0.116812028852438,4.79641669320984,1.6152908925117e-06,1.72808055672816e-05
"YALI0_D23947g",18901.1093752129,0.954133750969784,0.334791273472303,2.84993614401577,0.00437280072426287,0.0151408139864707
"YALI0_D23969g",17445.1729732864,-0.697831679501952,0.285427774411639,-2.44486256090674,0.0144907351177178,0.0407497738226589
