"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_C14762g",864.241962774941,-1.34771543268368,0.214584190303519,-6.28059052615852,3.37289415458251e-10,3.55458875040972e-09
"YALI0_C14806g",18626.0891885062,-0.884185919090077,0.246958377211589,-3.58030340607771,0.000343195474116241,0.00131877935306089
"YALI0_C14872g",9174.48436227695,-0.831230653030457,0.138469957278193,-6.00296749828899,1.93743412855975e-09,1.86172435528631e-08
"YALI0_C15004g",398.93778574505,-1.99906422941476,0.17830602303915,-11.2114228972278,3.5838517995975e-29,1.99849121612201e-27
"YALI0_C15114g",24090.972217665,-0.35660707698538,0.149138198624982,-2.39111830686713,0.0167971393069017,0.0402290634330328
"YALI0_C15136g",5358.36765255243,0.345553916695352,0.118029705665022,2.92768599860836,0.00341494734677584,0.0100268064302929
"YALI0_C15224g",51761.5115257889,0.614965941807103,0.112737696807771,5.45483861405898,4.90173435379836e-08,3.82735200590959e-07
"YALI0_C15230g",2026.51250391939,-0.647732752193553,0.13777984123136,-4.70121569603119,2.58617153124184e-06,1.48662879742327e-05
"YALI0_C15237g",21388.7070571744,1.3574105138975,0.205667531564779,6.60002336572002,4.11092985323287e-11,4.8441938802987e-10
"YALI0_C15246g",10455.9426547003,0.74640465391033,0.133181739630471,5.60440685022827,2.0896933462595e-08,1.71485611566741e-07
"YALI0_C15268g",241.714082892832,-1.04926784395054,0.289686982752314,-3.6220745370795,0.000292249880341752,0.00113658080866573
"YALI0_C15304g",2686.56280713287,0.309097302188941,0.103913616389001,2.97456014842015,0.00293408927399893,0.00876021089311147
"YALI0_C15323g",14423.4944189334,0.251775658228092,0.10697215115472,2.35365611993662,0.0185897997194556,0.0438989535222356
"YALI0_C15334g",12126.9940326805,0.289304851055407,0.0926275741042346,3.12331240295519,0.00178827824610354,0.00571248828998883
"YALI0_C15356g",11621.8673696942,-0.702150792215314,0.138448758415679,-5.07155716129411,3.94573708522311e-07,2.64869289455451e-06
"YALI0_C15378g",2357.1974947464,0.666756371380007,0.120041550768741,5.55437985522621,2.78599054647743e-08,2.2471964749605e-07
"YALI0_C15400g",45410.4285539861,0.318887585290245,0.0828266923483446,3.85005819077138,0.000118089765297724,0.000501085510987706
"YALI0_C15422g",1770.99842866452,-0.578510330182876,0.137160385909228,-4.21776540178102,2.46735326468005e-05,0.000120425884358816
